cell_id,latitude,longitude,relative_occurrence_score,species_slug,scientific_name,selected_model
924:2901,2.45,110.15,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
924:2902,2.45,110.25,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
924:2903,2.45,110.35,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
924:2904,2.45,110.45,0.08543294957773989,moorish_idol,Zanclus cornutus,random_forest
924:2905,2.45,110.55,0.0845084212758531,moorish_idol,Zanclus cornutus,random_forest
924:2906,2.45,110.65,0.0845084212758531,moorish_idol,Zanclus cornutus,random_forest
924:2907,2.45,110.75,0.08396995973739158,moorish_idol,Zanclus cornutus,random_forest
924:2908,2.45,110.85,0.08396995973739158,moorish_idol,Zanclus cornutus,random_forest
924:2909,2.45,110.95,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
924:2910,2.45,111.05,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
924:2911,2.45,111.15,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
924:2912,2.45,111.25,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
925:2814,2.55,101.45,0.24737994078397646,moorish_idol,Zanclus cornutus,random_forest
925:2815,2.55,101.55,0.24737994078397646,moorish_idol,Zanclus cornutus,random_forest
925:2816,2.55,101.65,0.24981791622792454,moorish_idol,Zanclus cornutus,random_forest
925:2817,2.55,101.75,0.24896855453643438,moorish_idol,Zanclus cornutus,random_forest
925:2838,2.55,103.85,0.23218830252687864,moorish_idol,Zanclus cornutus,random_forest
925:2839,2.55,103.95,0.23077653782099627,moorish_idol,Zanclus cornutus,random_forest
925:2840,2.55,104.05,0.2328471814630685,moorish_idol,Zanclus cornutus,random_forest
925:2841,2.55,104.15,0.23449722134857362,moorish_idol,Zanclus cornutus,random_forest
925:2842,2.55,104.25,0.14841356100729847,moorish_idol,Zanclus cornutus,random_forest
925:2843,2.55,104.35,0.1133489553042231,moorish_idol,Zanclus cornutus,random_forest
