id,occurrenceID,scientificName,scientificNameID,aphiaID,taxonomicStatus,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,occurrenceStatus,coordinateUncertaintyInMeters,marine,dataset_id,datasetName,license,flags,dropped,absence
60d2bdab-69b4-4c6b-9e7d-82ad6a576c3e,https://www.inaturalist.org/observations/205856518,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.011496354,116.0099524862,2007-11-17T14:59:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,100.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
62359184-0032-452b-8b86-aa120f870676,https://www.inaturalist.org/observations/164320304,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.1220204284,118.6307717288,2023-05-10T14:14:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,400.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
63809f7d-7aca-4eb4-810b-934ed86c74ba,https://www.inaturalist.org/observations/257001573,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.118539993,118.6274252758,2024-12-24T08:50:56+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,84.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
67b6eb6a-57b0-4501-9549-f49e09f541f6,https://www.inaturalist.org/observations/130494646,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.2467490363,118.6303080618,2022-08-12T10:58:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH"",""ON_LAND""]",False,False
699d32b4-6066-4f9f-84c0-db0acc531aae,https://www.inaturalist.org/observations/84053839,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,5.7500266047,103.0067203552,2017-07-03T12:43:00+03:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,61.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
6f50722c-87b3-42d1-8c89-ef6629ae4796,https://www.inaturalist.org/observations/73966888,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.2489217932,118.6318800156,2018-02-09T08:23:00Z,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,19.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
76001e8b-f2cb-4ad7-b054-11e7eb58d379,https://www.inaturalist.org/observations/191456625,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,5.9674633333,116.0150916667,2023-11-18T09:40:27+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,10.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
760fcbd2-d3af-42f1-86f0-8d758fa00278,https://www.inaturalist.org/observations/219817279,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.0074201678,116.0059728188,2006-10-24,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,51.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
7a73cbb9-f5fe-4752-b714-b071af860e8f,https://www.inaturalist.org/observations/101338296,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.2457011,118.6315839,2011-11-13T00:08:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,1000.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH"",""ON_LAND""]",False,False
7b18b6ca-bf9b-4db4-9543-93e240dbcb5a,https://www.inaturalist.org/observations/373242802,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.2251190092,118.6866758568,2026-06-10T08:30:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,48.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
7c9334b2-c228-4b3d-87b3-09feba330f79,https://www.inaturalist.org/observations/159162477,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,5.9621786693,115.9941276846,2020-01-03,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,200.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
7e46dd40-2ca4-46d8-989b-3f700aa423d2,https://www.inaturalist.org/observations/369669295,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.1187529449,118.6294710617,2026-06-08T06:30:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,84.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
